"Time","Temperature","Abundance"
2005.28,19.005,1.5073
2005.32,19.0244,0.8863
2005.36,19.1986,1.0755
2005.4,19.3751,0.5764
2005.44,19.6005,0.4753
2005.48,19.7393,0.5102
2005.52,19.8211,0.4173
2005.56,19.9081,0.3628
2005.6,19.895,0.6537
2005.64,20.0198,0.3716
2005.68,20.1632,0.4013
2005.72,20.2724,0.4135
2005.76,20.2947,0.3643
2005.8,20.2308,0.3072
2005.84,20.0808,0.2903
2005.88,19.9149,0.3045
2005.92,19.8449,0.3522
2005.96,19.7132,0.4094
2006,19.557,0.4777
2006.04,19.3851,0.5438
2006.08,19.208,0.6574
2006.12,18.995,0.7078
2006.16,18.8279,1.1151
2006.2,18.7686,1.26
2006.24,18.6884,1.3931
2006.28,18.7921,1.2024
2006.32,19.1625,0.7028
2006.36,19.5383,0.3563
2006.4,19.521,0.5187
2006.44,19.5243,0.5214
2006.48,19.5563,0.4697
2006.52,19.6706,0.4901
2006.56,19.8551,0.3346
2006.6,19.8038,0.508
2006.64,19.8828,0.4552
2006.68,19.8928,0.4123
2006.72,20.1241,0.507
2006.76,20.2601,0.5105
2006.8,20.3299,0.4624
2006.84,20.3482,0.4095
2006.88,20.3256,0.4098
2006.92,20.2865,0.443
2006.96,20.0938,0.2739
2007,19.8471,0.3324
2007.04,19.6137,0.372
2007.08,19.394,0.4255
2007.12,19.2026,0.5618
2007.16,19.0748,0.8674
2007.2,19.1093,0.7712
2007.24,19.0793,0.7378
2007.28,18.9623,0.5601
2007.32,19.0163,0.5217
2007.36,19.0999,0.5355
2007.4,19.2968,0.3892
2007.44,19.6072,0.4265
2007.48,19.8998,0.4062
2007.52,19.8568,0.4382
2007.56,19.8384,0.7529
2007.6,19.94,0.6207
2007.64,20.0444,0.3095
2007.68,20.4877,0.6282
2007.72,20.7188,0.6866
2007.76,20.8071,0.5777
2007.8,20.8187,0.4662
2007.84,20.7418,0.4008
2007.88,20.5658,0.3866
2007.92,20.167,0.3449
2007.96,19.9491,0.3869
2008,19.8612,0.486
2008.04,19.742,0.6123
2008.08,19.5434,0.5086
2008.12,19.3189,0.4205
2008.16,19.277,0.4705
2008.2,19.2424,0.4873
2008.24,19.3931,0.518
2008.28,19.5815,0.4897
2008.32,19.5405,0.1214
2008.36,19.3056,0.4241
2008.4,19.025,0.9196
2008.44,19.179,0.8071
2008.48,19.6148,0.3179
2008.52,19.6468,0.7251
2008.56,19.7092,0.2934
2008.6,19.8761,0.3659
2008.64,20.0117,0.4746
2008.68,20.2209,0.5895
2008.72,20.3747,0.3238
2008.76,20.5881,0.3818
2008.8,20.6819,0.3653
2008.84,20.6724,0.3149
2008.88,20.5692,0.3113
2008.92,20.4015,0.3357
2008.96,20.2003,0.3584
2009,19.9917,0.3636
2009.04,19.7925,0.3658
2009.08,19.6124,0.3942
2009.12,19.4575,0.4632
2009.16,19.3661,0.5974
2009.2,19.3123,0.7103
2009.24,19.4313,0.6431
2009.28,19.7669,0.4022
2009.32,20.0166,0.3088
2009.36,20.2706,0.2917
2009.4,20.3905,0.3602
2009.44,20.2315,0.454
2009.48,20.2021,0.5003
2009.52,20.2709,0.5099
2009.56,20.4301,0.7246
2009.6,20.7221,0.6829
2009.64,20.9291,0.6887
2009.68,20.7532,0.6001
2009.72,20.8028,0.4195
2009.76,21.1494,0.5449
2009.8,21.3282,0.5572
2009.84,21.2896,0.4569
2009.88,21.1266,0.4389
2009.92,20.7933,0.4775
2009.96,20.4576,0.4928
2010,20.02,0.411
2010.04,19.6374,0.3403
2010.08,19.2884,0.2954
2010.12,18.9504,0.2715
2010.16,18.6073,0.2485
2010.2,18.5689,0.8716
2010.24,18.4973,1.7014
2010.28,18.7222,0.6083
2010.32,18.8596,0.7179
2010.36,18.6029,0.8925
2010.4,18.6736,1.2677
2010.44,18.8829,0.8003
2010.48,19.0325,0.4407
2010.52,19.4808,0.2392
2010.56,19.9934,0.3055
2010.6,20.1971,0.3747
2010.64,20.296,0.4759
2010.68,20.3704,0.5997
2010.72,20.5158,0.7863
2010.76,20.652,1.0251
2010.8,20.6162,0.6598
2010.84,20.4801,0.5304
2010.88,20.3219,0.3749
2010.92,20.1578,0.4834
2010.96,19.9553,0.5608
2011,19.6921,0.5133
2011.04,19.4551,0.4759
2011.08,19.2456,0.4728
2011.12,19.0627,0.5096
2011.16,18.9047,0.553
2011.2,18.7778,1.378
2011.24,18.6497,1.4983
2011.28,18.6522,1.1578
2011.32,18.621,0.8886
2011.36,18.7402,1.3314
2011.4,18.9465,1.1596
2011.44,19.2141,0.9605
2011.48,19.4256,0.9028
2011.52,19.5574,0.821
2011.56,19.7087,0.566
2011.6,19.824,0.426
2011.64,19.8734,0.3219
2011.68,20.3727,0.6435
2011.72,20.8756,0.768
2011.76,21.3794,0.5677
2011.8,21.9415,0.386
2011.84,22.6494,0.251
2011.88,20.8332,0.584
2011.92,20.3165,0.5457
2011.96,20.1457,0.3923
2012,19.9421,0.5189
2012.04,19.7781,0.6662
2012.08,19.6654,0.9099
2012.12,19.7945,0.6619
2012.16,19.5192,0.7216
2012.2,19.3595,0.7539
2012.24,19.3958,0.9334
2012.28,19.4974,1.0738
2012.32,19.4829,1.1708
2012.36,19.4687,1.1449
2012.4,19.4901,0.6409
2012.44,19.5472,0.6496
2012.48,19.6345,0.6581
2012.52,19.7539,0.9028
2012.56,20.0646,0.8823
2012.6,20.5655,0.6589
2012.64,21.0997,0.5311
2012.68,20.8837,0.7139
2012.72,20.676,0.3125
2012.76,20.8615,0.4151
2012.8,21.0107,0.4989
2012.84,20.8364,0.5307
2012.88,20.5447,0.6699
2012.92,20.1928,0.7649
2012.96,19.8102,0.5143
2013,19.7587,0.6594
2013.04,19.7228,0.8433
2013.08,19.6422,0.7883
2013.12,19.299,1.117
2013.16,19.0392,0.8311
2013.2,18.7857,0.776
2013.24,18.8797,1.1464
2013.28,19.0139,0.6559
2013.32,19.2481,0.5416
2013.36,19.5136,0.4224
2013.4,19.5956,0.6955
2013.44,19.4467,0.749
2013.48,19.4798,0.7196
2013.52,19.8429,0.7152
2013.56,20.0695,0.943
2013.6,20.3535,0.9176
2013.64,20.4616,0.8412
2013.68,20.5646,0.8087
2013.72,20.6451,0.7554
2013.76,20.6304,0.5164
2013.8,20.5543,0.6477
2013.84,20.4272,0.4745
2013.88,20.2243,0.6329
2013.92,20.0947,0.4385
2013.96,19.9506,0.4897
2014,19.8618,0.5264
2014.04,19.8066,0.5652
2014.08,19.8146,0.6522
2014.12,19.9196,0.8244
2014.16,20.1655,1.085
2014.2,20.3101,0.9213
2014.24,20.002,0.8784
2014.28,19.8656,0.7779
2014.32,19.8926,0.7823
2014.36,19.8571,0.6943
2014.4,19.8047,1.2597
2014.44,19.8423,2.1212
2014.48,19.9665,1.0136
2014.52,20.1808,1.5531
2014.56,20.3327,0.8583
2014.6,20.4859,0.7921
2014.64,20.6609,0.8353
2014.68,20.6745,0.4474
2014.72,20.6651,0.441
2014.76,20.6754,0.4587
2014.8,20.6145,0.4586
2014.84,20.5228,0.4767
2014.88,20.7927,0.4139
2014.92,20.7209,0.295
2014.96,20.4318,0.3351
2015,20.2033,0.34
2015.04,20.0458,0.3231
2015.08,19.9721,0.3092
2015.12,19.9029,0.3501
2015.16,19.6936,0.7485
2015.2,19.5874,1.2516
2015.24,19.6514,1.0625
2015.28,19.8016,0.5823
2015.32,19.7132,0.9202
2015.36,19.6959,1.4144
2015.4,19.732,1.7253
2015.44,19.8217,0.9738
2015.48,19.9604,0.4376
2015.52,20.5467,0.4798
2015.56,20.9803,0.461
2015.6,20.9146,0.6063
2015.64,20.906,0.8456
2015.68,21.2907,0.7024
2015.72,21.5591,0.5771
2015.76,21.3991,0.506
2015.8,21.2444,0.4332
2015.84,21.0658,0.3997
2015.88,20.8538,0.4213
2015.92,20.6155,0.4873
2015.96,20.4384,0.2561
2016,20.245,0.2796
2016.04,20.0824,0.2855
2016.08,19.9623,0.3009
2016.12,19.8972,0.3365
2016.16,19.9033,0.3677
2016.2,20.0049,0.3652
2016.24,20.2636,0.5937
2016.28,20.1467,0.5204
2016.32,20.0831,0.4745
2016.36,20.0537,0.8927
2016.4,20.1773,0.5999
2016.44,20.3884,0.3696
2016.48,20.623,0.2184
2016.52,20.8923,0.2792
2016.56,21.2833,0.3311
2016.6,21.452,0.3136
2016.64,21.6274,0.2902
2016.68,21.7434,0.2461
2016.72,21.9554,0.1618
2016.76,21.8948,0.195
2016.8,21.6723,0.1961
2016.84,21.3729,0.2034
2016.88,21.0305,0.2339
2016.92,20.6909,0.2711
2016.96,20.3582,0.2905
2017,20.1003,0.3194
2017.04,19.8762,0.344
2017.08,19.6848,0.3921
2017.12,19.5304,0.4833
2017.16,19.4181,0.602
2017.2,19.3514,0.696
2017.24,19.3286,0.7187
2017.28,19.3416,0.6785
2017.32,19.3801,0.6264
2017.36,19.4382,0.6025
2017.4,19.5174,0.6057
2017.44,19.6239,0.6024
2017.48,19.7614,0.5632
2017.52,19.9258,0.497
2017.56,20.1043,0.4421
2017.6,20.2809,0.4277
2017.64,20.4409,0.4508
2017.68,20.5724,0.4772
2017.72,20.664,0.4664
2017.76,20.703,0.4114
2017.8,20.6775,0.3469
2017.84,20.5826,0.3105
2017.88,20.4254,0.3139
2017.92,20.2251,0.3418
2017.96,20.0063,0.3661
